LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 2580, 0, 29.433139534883722, 96.98275862068965, 29.42173576133281,
1, 4899, 0, 72.01469687691366, 87.5, 71.99999999999999,
2, 2551, 0, 50.80360642885143, 56.25, 50.78369905956113,
