LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 9.418604651162791, 9.711627906976744, 11.88217054263566, 9.365853658536585, 6.595419847328245, 32.0,
1, 25.539462015962165, 26.334023056458765, 3.0205931618878705, 2.4583114840062925, 9.375381485249237, 32.0,
2, 23.04470300061237, 26.33680342927128, 2.743417023882425, 9.615023474178404, 9.701052631578948, 32.0,
3, 25.281827342962714, 28.89351696338596, 1.504870675176352, 9.620669406928949, 6.237903717245582, 32.0,
4, 16.253968253968253, 28.895943562610228, 1.003331373701744, 8.923747276688454, 15.419849345843796, 32.0,
5, 17.082483781278963, 30.368860055607044, 0.5272371537431778, 9.615023474178404, 22.790726429675424, 32.0,
6, 3.796498455200824, 30.37198764160659, 0.15818743563336765, 7.816793893129771, 19.473851030110936, 32.0,
7, 17.082483781278963, 30.368860055607044, 0.5272371537431778, 9.615023474178404, 22.790726429675424, 32.0,
8, 17.084243048403707, 30.37198764160659, 0.5272914521112255, 9.615023474178404, 19.473851030110936, 32.0,
9, 25.281827342962714, 28.89351696338596, 1.504870675176352, 9.620669406928949, 6.237903717245582, 32.0,
10, 25.284658454647257, 28.896752519596866, 1.5050391937290033, 9.620669406928949, 9.701052631578948, 32.0,
11, 25.539462015962165, 26.334023056458765, 3.0205931618878705, 2.4583114840062925, 9.375381485249237, 32.0,
12, 25.539462015962165, 2.4688146615430093, 0.4489112227805695, 2.4583114840062925, 6.595419847328245, 31.764705882352942,
