LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 9.70956979806848, 9.70956979806848, 12.226865671641791, 8.82442748091603, 8.771573604060913, 17.048101924076963,
1, 28.89098968920673, 28.89098968920673, 1.7053709191545638, 4.1908826589132815, 2.118898778720762, 3.142439491972202,
2, 28.89098968920673, 28.89098968920673, 1.7053709191545638, 4.1908826589132815, 2.118898778720762, 3.142439491972202,
3, 28.89098968920673, 28.89098968920673, 1.7053709191545638, 4.1908826589132815, 2.118898778720762, 3.142439491972202,
4, 28.89098968920673, 28.89098968920673, 1.7053709191545638, 4.1908826589132815, 2.118898778720762, 3.142439491972202,
5, 26.092558485834083, 28.89141424036992, 1.549903993103178, 12.452811283671817, 5.099960662616373, 11.098021582733812,
6, 30.36651478878678, 30.36651478878678, 0.8962339434190543, 4.6193387622986615, 28.048124019211564, 32.0,
7, 14.682278229807501, 16.257193887676127, 7.8491764238936295, 9.620669406928949, 9.615023474178404, 47.71005154639175,
8, 30.36651478878678, 30.36651478878678, 0.8962339434190543, 4.6193387622986615, 28.048124019211564, 32.0,
9, 30.36651478878678, 30.36651478878678, 0.8962339434190543, 4.6193387622986615, 28.048124019211564, 32.0,
10, 25.621966706710143, 30.36677535610091, 0.7644413935129569, 13.0179187211963, 27.34802633612562, 32.0,
11, 31.162277110025094, 31.162277110025094, 0.4598599920750231, 9.770992366412214, 28.725661130862512, 32.0,
12, 18.193463478833078, 21.562623382320684, 4.88528186005703, 9.615023474178404, 4.965768194070081, 32.0,
13, 31.162277110025094, 31.162277110025094, 0.4598599920750231, 9.770992366412214, 28.725661130862512, 32.0,
14, 31.162277110025094, 31.162277110025094, 0.4598599920750231, 9.770992366412214, 28.725661130862512, 32.0,
15, 24.345528992207107, 31.162277110025094, 0.3651829348831066, 9.770992366412214, 28.725661130862512, 32.0,
16, 15.7877915924999, 31.5755831849998, 0.12334212181640547, 9.701052631578948, 30.28271444890834, 32.0,
17, 20.129742480833496, 25.766070375466878, 2.717515234912522, 8.923747276688454, 15.750060081711126, 32.0,
18, 15.7877915924999, 31.5755831849998, 0.12334212181640547, 9.701052631578948, 30.28271444890834, 32.0,
19, 15.7877915924999, 31.5755831849998, 0.12334212181640547, 9.701052631578948, 30.28271444890834, 32.0,
20, 0.893542757417103, 8.93542757417103, 0.12914485165794065, 7.757575757575758, 9.770992366412214, 10.0,
