LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 2847, 0, 30.347734457323497, 100.0, 30.33707865168539,
1, 5599, 0, 82.30041078764064, 100.0, 82.28571428571425,
2, 2551, 0, 90.31752254018032, 100.0, 90.28213166144201,
3, 4343, 0, 72.20815104766291, 76.5625, 72.19152854511971,
4, 9183, 0, 78.40574975498203, 87.890625, 78.39721254355399,
5, 3409, 0, 42.285127603402756, 96.875, 42.27272727272725,
