LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 9.70956979806848, 9.70956979806848, 12.226865671641791, 8.82442748091603, 8.771573604060913, 17.048101924076963,
1, 16.2559841250155, 16.2559841250155, 8.635991566414486, 11.601345370862099, 8.923747276688454, 13.131784498297616,
2, 28.89098968920673, 28.89098968920673, 1.7053709191545638, 4.1908826589132815, 2.118898778720762, 3.142439491972202,
3, 16.254472174856613, 16.254472174856613, 8.635188342892574, 14.777834150741304, 9.620669406928949, 8.983210553366455,
4, 16.254472174856613, 16.254472174856613, 8.635188342892574, 14.777834150741304, 9.620669406928949, 8.983210553366455,
5, 25.76227212421994, 25.76227212421994, 3.4215517664979607, 22.24009501993722, 9.620669406928949, 5.9905893101873,
6, 28.89098968920673, 28.89098968920673, 1.7053709191545638, 4.1908826589132815, 2.118898778720762, 3.142439491972202,
7, 16.254472174856613, 16.254472174856613, 8.635188342892574, 14.777834150741304, 9.620669406928949, 8.983210553366455,
8, 25.76227212421994, 25.76227212421994, 3.4215517664979607, 22.24009501993722, 9.620669406928949, 5.9905893101873,
9, 28.89098968920673, 28.89098968920673, 1.7053709191545638, 4.1908826589132815, 2.118898778720762, 3.142439491972202,
10, 16.254472174856613, 16.254472174856613, 8.635188342892574, 14.777834150741304, 9.620669406928949, 8.983210553366455,
11, 25.761639191214407, 25.761639191214407, 3.4214677050831632, 23.876855815648057, 1.201138297248137, 4.1889957503914115,
12, 27.42461747564818, 30.3663584505447, 0.8145143021890896, 14.741668723771909, 28.485656331498117, 5.956081081081081,
13, 21.558781199884862, 21.558781199884862, 5.726551256219417, 19.035945102025998, 2.9822743828409553, 6.850760307258191,
14, 23.26586607441184, 25.76151260834529, 3.1094950765541776, 19.51020560052098, 3.354442233407468, 3.6731609252457065,
15, 28.545108074263624, 28.545108074263624, 1.8955735830565688, 24.283835108846688, 6.516998294485503, 32.0,
16, 30.36651478878678, 30.36651478878678, 0.8962339434190543, 4.6193387622986615, 28.048124019211564, 32.0,
17, 21.558781199884862, 21.558781199884862, 5.726551256219417, 19.035945102025998, 2.9822743828409553, 6.850760307258191,
18, 28.545108074263624, 28.545108074263624, 1.8955735830565688, 24.283835108846688, 6.516998294485503, 32.0,
19, 30.36651478878678, 30.36651478878678, 0.8962339434190543, 4.6193387622986615, 28.048124019211564, 32.0,
20, 21.558781199884862, 21.558781199884862, 5.726551256219417, 19.035945102025998, 2.9822743828409553, 6.850760307258191,
21, 28.545108074263624, 28.545108074263624, 1.8955735830565688, 24.283835108846688, 6.516998294485503, 32.0,
22, 30.36651478878678, 30.36651478878678, 0.8962339434190543, 4.6193387622986615, 28.048124019211564, 32.0,
23, 21.558781199884862, 21.558781199884862, 5.726551256219417, 19.035945102025998, 2.9822743828409553, 6.850760307258191,
24, 28.544331019463726, 28.544331019463726, 1.8955219817612632, 26.248523080004006, 6.831136325713333, 3.472644457391028,
25, 26.292939788316925, 31.16200271207932, 0.39223006885863726, 17.817268521715114, 29.49906641771139, 32.0,
26, 25.76227212421994, 25.76227212421994, 3.4215517664979607, 9.620669406928949, 15.190564537503313, 5.9905893101873,
27, 24.084060758942343, 28.544072010598335, 1.6167540787252963, 18.0047047511118, 18.036820756696272, 2.450242145050791,
28, 30.174848920863308, 30.174848920863308, 1.0018992805755396, 25.453344984949997, 25.453344984949997, 32.0,
29, 31.162277110025094, 31.162277110025094, 0.4598599920750231, 9.770992366412214, 28.725661130862512, 32.0,
30, 25.76227212421994, 25.76227212421994, 3.4215517664979607, 9.620669406928949, 15.190564537503313, 5.9905893101873,
31, 30.174848920863308, 30.174848920863308, 1.0018992805755396, 25.453344984949997, 25.453344984949997, 32.0,
32, 31.162277110025094, 31.162277110025094, 0.4598599920750231, 9.770992366412214, 28.725661130862512, 32.0,
33, 25.76227212421994, 25.76227212421994, 3.4215517664979607, 9.620669406928949, 15.190564537503313, 5.9905893101873,
34, 30.174848920863308, 30.174848920863308, 1.0018992805755396, 25.453344984949997, 25.453344984949997, 32.0,
35, 31.162277110025094, 31.162277110025094, 0.4598599920750231, 9.770992366412214, 28.725661130862512, 32.0,
36, 25.76227212421994, 25.76227212421994, 3.4215517664979607, 9.620669406928949, 15.190564537503313, 5.9905893101873,
37, 30.174848920863308, 30.174848920863308, 1.0018992805755396, 25.453344984949997, 25.453344984949997, 32.0,
38, 31.162277110025094, 31.162277110025094, 0.4598599920750231, 9.770992366412214, 28.725661130862512, 32.0,
39, 25.76227212421994, 25.76227212421994, 3.4215517664979607, 9.620669406928949, 15.190564537503313, 5.9905893101873,
40, 30.174848920863308, 30.174848920863308, 1.0018992805755396, 25.453344984949997, 25.453344984949997, 32.0,
41, 31.162277110025094, 31.162277110025094, 0.4598599920750231, 9.770992366412214, 28.725661130862512, 32.0,
42, 25.76227212421994, 25.76227212421994, 3.4215517664979607, 9.620669406928949, 15.190564537503313, 5.9905893101873,
43, 30.17398060487468, 30.17398060487468, 1.0018704497712296, 27.62027183647666, 27.62027183647666, 32.0,
44, 24.668424363281094, 31.5755831849998, 0.1850131827246082, 13.883337454611711, 30.28271444890834, 32.0,
45, 14.272165509731863, 28.544331019463726, 1.0035116374030217, 9.615023474178404, 26.248523080004006, 32.0,
46, 23.573083176265772, 30.173546465620188, 0.7955915571989698, 9.620669406928949, 28.847451099067374, 2.004185900946718,
47, 15.530317841168282, 31.060635682336564, 0.2729938683017862, 14.183746347797857, 28.361354538569728, 32.0,
48, 15.7877915924999, 31.5755831849998, 0.12334212181640547, 9.701052631578948, 30.28271444890834, 32.0,
49, 14.272165509731863, 28.544331019463726, 1.0035116374030217, 9.615023474178404, 26.248523080004006, 32.0,
50, 15.530317841168282, 31.060635682336564, 0.2729938683017862, 14.183746347797857, 28.361354538569728, 32.0,
51, 15.7877915924999, 31.5755831849998, 0.12334212181640547, 9.701052631578948, 30.28271444890834, 32.0,
52, 14.272165509731863, 28.544331019463726, 1.0035116374030217, 9.615023474178404, 26.248523080004006, 32.0,
53, 0.9710763394973921, 9.710763394973922, 0.03508771929824561, 7.816793893129771, 9.770992366412214, 10.0,
